,lat,lng
56075,50.3143821,7.5623594
56076,50.33056269999999,7.632123399999999
56077,50.3611561,7.640471799999999
56112,50.3101356,7.6118814
56130,50.3505119,7.7227544
56132,50.316119,7.693621899999998
56133,50.3394481,7.6894772
56154,50.2146804,7.581056
56170,50.4423663,7.590468400000001
56179,50.4028192,7.6387398
56182,50.3806482,7.6258486
56191,50.4170636,7.6196687
56203,50.4419556,7.675713900000001
56204,50.4087608,7.7060025
56206,50.4559216,7.689029699999999
56218,50.39080560000001,7.5045035
56220,50.37287509999999,7.4604967
56235,50.4700254,7.722904300000001
56237,50.4968605,7.710558400000001
56242,50.53048260000001,7.7528226
56244,50.5530044,7.805321599999999
56249,50.58249290000001,7.7540482
56253,50.1746996,7.301952099999999
56254,50.2028289,7.3634281
56269,50.5411897,7.6700466
56271,50.6045864,7.6819677
56276,50.5051065,7.633888199999999
56281,50.1558173,7.555778399999999
56283,50.1586218,7.4879557
56288,50.0713228,7.4451128
56290,50.1064188,7.462504399999999
56291,50.11303789999999,7.578633099999999
56294,50.24826660000001,7.362439699999999
56295,50.3104771,7.4063485
56299,50.34914,7.391131499999998
56305,50.59880649999999,7.6114932
56307,50.544991,7.598566300000001
56316,50.5748537,7.625111700000001
56317,50.5589798,7.590531299999999
56321,50.2796459,7.615526200000001
56322,50.2543658,7.6472777
56323,50.2772054,7.536019899999999
56329,50.1481822,7.706032100000001
56330,50.3092872,7.4553285
56332,50.24828249999999,7.4480148
56333,50.3166544,7.516247299999999
56335,50.38515899999999,7.7093474
56337,50.3766367,7.7212212
56338,50.27725460000001,7.6436671
56340,50.23464250000001,7.671262700000001
56341,50.2270043,7.6300256
56346,50.1922456,7.685738199999999
56348,50.1267741,7.765694700000001
56349,50.0880029,7.7620553
56355,50.2013902,7.85813
56357,50.1917699,7.7704523
56368,50.2686451,7.9757924
56370,50.2958457,7.9175351
56377,50.3083712,7.8094446
56379,50.2807401,7.8345152
56410,50.4333344,7.8048883
56412,50.4199067,7.934915499999999
56414,50.481128,7.943719600000001
56422,50.4750459,7.803353899999999
56424,50.4716512,7.835278700000001
56427,50.4846628,7.7763669
56428,50.456502,7.7872603
56457,50.5684172,7.9619475
56459,50.55079449999999,7.9308976
56462,50.619556,7.976542999999999
56470,50.6529429,7.946190999999999
56472,50.6666081,8.0137476
56477,50.62347579999999,8.0707732
56479,50.576686,8.04837
56564,50.43415150000001,7.476853
56566,50.4567833,7.5287797
56567,50.4728225,7.4413351
56575,50.4173075,7.4560016
56579,50.5159432,7.4987525
56581,50.5141196,7.466845499999999
56584,50.4980852,7.553191099999998
56587,50.5513414,7.514827699999999
56588,50.5496845,7.419148799999999
56589,50.5301183,7.4190263
56593,50.58842,7.531010099999999
56594,50.56843869999999,7.526503699999998
56598,50.49820829999999,7.36949
56599,50.4714087,7.382053099999999
56626,50.436848,7.353342199999998
56630,50.3943843,7.362096900000001
56637,50.3880153,7.3861772
56642,50.3851181,7.336698200000001
56645,50.4119825,7.326801199999999
56648,50.3753463,7.4219808
56651,50.4600552,7.2220826
56653,50.4295274,7.244350499999999
56656,50.4867228,7.32599
56659,50.4582506,7.261018199999999
56727,50.3238823,7.1678454
56729,50.36912239999999,7.1516537
56736,50.3489817,7.255521399999998
56743,50.36385900000001,7.2755972
56745,50.3943899,7.172774100000001
56746,50.43078939999999,7.117197399999999
56751,50.3002082,7.2980427
56753,50.2531155,7.3052432
56754,50.21395889999999,7.2691328
56759,50.2516571,7.0782815
56761,50.2391115,7.1979405
56766,50.1868515,7.002456599999999
56767,50.2549428,7.0108204
56769,50.2766982,7.0070748
56812,50.1372551,7.171833200000001
56814,50.1936901,7.153606099999999
56818,50.1646766,7.2005244
56820,50.0859178,7.2109861
56821,50.11497079999999,7.232943
56823,50.1787512,7.0856745
56825,50.1434935,7.070333
56826,50.1266865,7.0074402
56828,50.1770095,7.0395356
56829,50.1787116,7.2535298
56841,49.9558751,7.1000017
56843,49.9293506,7.195749999999999
56850,49.9730657,7.1556326
56856,50.0324264,7.196498099999999
56858,50.089428,7.2844044
56859,50.060184,7.123224599999999
56861,50.0238877,7.1138713
56862,50.0425903,7.1155482
56864,50.0709681,7.035585299999999
56865,50.0323575,7.280138000000001
56867,49.9855484,7.203748
56869,50.058822,7.351512
57072,50.8803723,7.984455400000001
57074,50.87492959999999,8.0633292
57076,50.8982059,8.0298034
57078,50.91679269999999,7.988192000000001
57080,50.8309969,8.0171526
57223,50.9803101,7.9795468
57234,50.8348814,8.112063599999999
57250,50.9133272,8.188759000000001
57258,50.9016203,7.9034589
57271,50.9917621,8.1174394
57290,50.78995,8.0053567
57299,50.741672,8.098353099999999
57319,51.066498,8.3966362
57334,50.9431339,8.3594859
57339,50.9891361,8.2545307
57368,51.1302557,8.0902631
57392,51.1790374,8.2945396
57399,51.0478203,8.0663235
57413,51.20890379999999,8.0182899
57439,51.1035104,7.866654599999999
57462,51.0492854,7.891666499999999
57482,50.9669001,7.868350400000001
57489,51.03577,7.7804217
57518,50.7727981,7.8736846
57520,50.70793159999999,7.9818499
57537,50.7742645,7.774234799999999
57539,50.7850416,7.6908038
57548,50.8084235,7.881979199999999
57555,50.82548,7.943364099999998
57562,50.7730297,7.9470961
57567,50.7348992,7.969564699999999
57572,50.85604439999999,7.8788066
57577,50.7653694,7.6721067
57578,50.7273978,7.8830911
57580,50.7455481,7.812768599999999
57581,50.81889,7.800799499999999
57583,50.7002579,7.876482299999999
57584,50.7874221,7.8411618
57586,50.7273315,7.927425799999999
57587,50.8187304,7.742179800000001
57589,50.7583154,7.6461652
57610,50.6824377,7.662580199999999
57612,50.7272979,7.6947974
57614,50.6491127,7.6931205
57627,50.65710259999999,7.8079388
57629,50.6980894,7.819412399999999
57632,50.6475614,7.527755600000001
57635,50.7170041,7.5330801
57636,50.7020863,7.681224299999999
57638,50.6661979,7.5920144
57639,50.6303397,7.6615119
57641,50.6215177,7.5172498
57642,50.6312626,7.870066
57644,50.6652789,7.763812499999999
57645,50.675537,7.834824999999999
57647,50.6249002,7.898383600000001
57648,50.655613,7.907077999999999
58089,51.37911520000001,7.437417099999999
58091,51.342288,7.486979099999999
58093,51.3852473,7.5064901
58095,51.3586435,7.468980600000001
58097,51.3737728,7.4797898
58099,51.3981699,7.4694954
58119,51.3442574,7.569582700000001
58135,51.3376396,7.426324600000001
58239,51.4289295,7.565631499999999
58256,51.2732165,7.362174
58285,51.3370571,7.3522193
58300,51.3785418,7.3632022
58313,51.416693,7.427248199999998
58332,51.2829475,7.291009299999999
58339,51.2665091,7.467771099999999
58452,51.4177772,7.3264627
58453,51.4360422,7.3717166
58454,51.4509553,7.395169999999999
58455,51.4406856,7.3089317
58456,51.399497,7.2812919
58507,51.2274763,7.6351109
58509,51.2188551,7.604898599999999
58511,51.21788530000001,7.6495294
58513,51.2264872,7.678827699999999
58515,51.192474,7.635820699999999
58540,51.1140959,7.7082643
58553,51.1803587,7.498275100000001
58566,51.1339188,7.566130100000001
58579,51.2596963,7.5734973
58636,51.38115440000001,7.716816899999999
58638,51.3833068,7.684607000000001
58640,51.421991,7.67204
58642,51.3656583,7.610033499999999
58644,51.3580473,7.6814401
58675,51.3734917,7.7669715
58706,51.4300527,7.789601599999998
58708,51.449009,7.822114699999999
58710,51.4057535,7.837095499999999
58730,51.501482,7.748431
58739,51.499084,7.863498700000001
58762,51.2752109,7.658575000000001
58769,51.3119731,7.6194494
58791,51.24751930000001,7.7588258
58802,51.3249474,7.861748100000001
58809,51.2835618,7.850045400000001
58840,51.2197462,7.8590561
58849,51.1855036,7.7415401
59063,51.6679119,7.8327364
59065,51.6905221,7.8117261
59067,51.66302220000001,7.7868698
59069,51.6207822,7.8638754
59071,51.6813704,7.908525399999999
59073,51.7082999,7.833335399999999
59075,51.71298789999999,7.752975099999999
59077,51.6505301,7.7355149
59174,51.5916471,7.6645865
59192,51.6159437,7.616799500000001
59199,51.5845809,7.7716829
59227,51.7891354,7.8843043
59229,51.7438219,7.926383899999999
59269,51.7667636,8.0569581
59302,51.8009056,8.1774995
59320,51.8538375,8.0270417
59329,51.7100576,8.2611324
59348,51.76770399999999,7.3990214
59368,51.6705945,7.5909062
59379,51.6774905,7.483776400000001
59387,51.7956602,7.625261299999999
59394,51.7252857,7.564927299999999
59399,51.7163944,7.3717253
59423,51.5314134,7.695548499999999
59425,51.5521918,7.7013158
59427,51.53842849999999,7.6481486
59439,51.48774239999999,7.635929799999999
59457,51.5548237,7.899810899999999
59469,51.5078471,7.9683377
59494,51.56273119999999,8.0937324
59505,51.57786919999999,8.1805455
59510,51.6797982,8.0867078
59514,51.6116713,7.9982395
59519,51.47602999999999,8.123169899999999
59555,51.6800523,8.3456644
59556,51.7130927,8.3330167
59557,51.6560952,8.3485737
59558,51.6923675,8.376768199999999
59581,51.4534047,8.2945758
59590,51.6530133,8.4651976
59597,51.6117813,8.300745899999999
59602,51.528562,8.4272375
59609,51.5476187,8.3090555
59755,51.4522286,7.972033
59757,51.4248978,7.9445473
59759,51.4363328,8.009164199999999
59821,51.3743121,8.066182099999999
59823,51.41812609999999,8.045328099999999
59846,51.3064714,7.9785738
59872,51.3292568,8.2575415
59889,51.2503677,8.1796804
59909,51.3516663,8.387337
59929,51.4113167,8.5841108
59939,51.3099808,8.5253748
59955,51.2274391,8.5000619
59964,51.21560789999999,8.6606583
59969,51.11265290000001,8.6196383
60306,50.1160479,8.6697173
60308,50.11250889999999,8.6521548
60310,51.165691,10.451526
60311,50.1100897,8.6822492
60313,50.11539440000001,8.680582099999999
60314,50.1113253,8.7174304
60316,50.1192384,8.6983464
60318,50.1252751,8.6869633
60320,50.1354734,8.671896199999999
60322,50.1248611,8.6752346
60323,50.1258328,8.662281300000002
60325,50.1157078,8.6591469
60326,50.1013246,8.6264258
60327,50.1005233,8.6544487
60329,50.10600059999999,8.6677324
60385,50.124527,8.713231200000001
60386,50.1240578,8.754575899999999
60388,50.1567167,8.7681275
60389,50.1495363,8.726027499999999
60431,50.1475439,8.6491154
60433,50.164545,8.6643252
60435,50.1616215,8.7032376
60437,50.19952989999999,8.6818147
60438,50.1768753,8.6302933
60439,50.1563532,8.635263799999999
60486,50.1130657,8.6252221
60487,50.12728730000001,8.6428547
60488,50.148154,8.606229599999999
60489,50.1251213,8.6024566
60528,50.0734195,8.6361502
60529,50.0857837,8.5896031
60549,50.041381,8.5800547
60594,50.10375699999999,8.6889323
60596,50.0990675,8.6738622
60598,50.08063,8.6780768
60599,50.0878238,8.7200486
61118,50.1936501,8.7597568
61130,50.2465175,8.8830827
61137,50.2034055,8.8360626
61138,50.1930667,8.800996999999999
61169,50.3248933,8.74087
61184,50.2341967,8.7724716
61191,50.2806792,8.7070547
61194,50.29749409999999,8.815765599999999
61197,50.3276693,8.908926
61200,50.4169669,8.8300606
61203,50.3586633,8.873986
61206,50.28196579999999,8.7714844
61209,50.3863706,8.8838537
61231,50.3822571,8.7387728
61239,50.36585729999999,8.6801955
61250,50.355224,8.5435534
61267,50.2961543,8.498942099999999
61273,50.3051535,8.5881122
61276,50.3240694,8.4011696
61279,50.3832114,8.4455713
61348,50.2279312,8.614208699999999
61350,50.2497872,8.564478
61352,50.2171728,8.6540643
61381,50.260667,8.6276263
61389,50.2593205,8.434718199999999
61440,50.2091998,8.5520555
61449,50.1690158,8.5695775
61462,50.1900341,8.460134499999999
61476,50.1862338,8.511923399999999
61479,50.2164005,8.401577399999999
63065,50.10507459999999,8.7673831
63067,50.1088765,8.7498259
63069,50.07477009999999,8.755732
63071,50.0856921,8.7823611
63073,50.0809432,8.810721899999999
63075,50.1233861,8.7975247
63110,50.0179133,8.8902931
63128,50.00563330000001,8.7804248
63150,50.0496244,8.8141224
63165,50.1047429,8.838148499999999
63179,50.0769758,8.8625745
63225,49.9886686,8.6628091
63263,50.0521661,8.695244599999999
63303,50.0295097,8.69492
63322,49.9779267,8.8047981
63329,49.9674991,8.669451400000002
63405,51.165691,10.451526
63450,50.1268222,8.9216451
63452,50.1454196,8.9094979
63454,50.1319477,8.8899274
63456,50.104315,8.911140999999999
63457,50.1149566,8.9744605
63477,50.14720579999999,8.824969099999999
63486,50.1797027,8.941871899999999
63500,50.0341081,8.948556199999999
63505,50.1918303,9.052648
63512,50.07097599999999,8.9404065
63517,50.1356723,9.0411512
63526,50.1609845,8.9825749
63533,50.0134137,9.0150043
63538,50.0817495,8.9841449
63543,50.2024901,8.9825606
63546,50.2357823,8.9975747
63549,50.2288024,9.0445491
63571,50.2199157,9.2226512
63579,50.1431461,9.143807299999999
63584,50.24433,9.176983900000002
63589,50.180369,9.229002699999999
63594,50.160912,9.0905576
63599,50.1620049,9.2974301
63607,50.256207,9.2884534
63619,50.2072617,9.3797714
63628,50.267962,9.400187599999999
63633,50.3532132,9.3081028
63636,50.3023081,9.297065199999999
63637,50.160426,9.4447432
63639,50.1157431,9.4834175
63654,50.30017309999999,9.1281263
63667,50.43432379999999,9.0103069
63674,50.2830501,8.948226499999999
63679,50.5074082,9.142050099999999
63683,50.3560475,9.0791314
63688,50.417749,9.220671399999999
63691,50.3575364,8.9842934
63694,50.26429479999999,8.9890621
63695,50.3217953,9.0184511
63697,50.3903348,9.1350512
63699,50.3512633,9.2054634
63739,49.9781948,9.166542200000002
63741,49.9951707,9.115508
63743,49.9497024,9.1671894
63755,50.0866115,9.071959399999999
63762,49.9210916,9.0714993
63768,50.0338594,9.2148331
63773,50.0112282,9.1740408
63776,50.0602537,9.143415599999999
63785,49.834429,9.122890199999999
63791,50.045973,9.0288304
63796,50.0861406,9.0118247
63801,50.019441,9.070157700000001
63808,49.9649179,9.201775800000002
63811,49.9800993,9.0441234
63814,49.98203969999999,9.0856625
63820,49.82826679999999,9.2004076
63825,50.0888541,9.239666
63826,50.1233234,9.197512399999999
63828,50.105911,9.285482
63829,50.0814189,9.206323
63831,50.1115013,9.3633495
63834,49.9116454,9.1557511
63839,49.8660512,9.1796385
63840,49.869865,9.2095346
63843,49.90138719999999,9.1248199
63846,50.01194599999999,9.294392000000002
63849,49.89210449999999,9.2413586
63853,49.8545739,9.0864753
63856,49.9765942,9.2551693
63857,49.9737702,9.2999762
63860,49.9660791,9.3986681
63863,49.82191659999999,9.2551054
63864,50.0061946,9.1472145
63867,50.0259948,9.134475499999999
63868,49.87467969999999,9.1360148
63869,50.0278731,9.3752696
63871,50.0736766,9.331678499999999
63872,49.8824801,9.2934551
63874,49.8646769,9.3253898
63875,49.91917609999999,9.2902555
63877,50.0251698,9.2587014
63879,49.930908,9.3649126
63897,49.6752585,9.308805999999999
63906,49.8157575,9.1631637
63911,49.7679621,9.1806167
63916,49.6379059,9.197413899999999
63920,49.7272518,9.221988999999999
63924,49.7201434,9.2159396
63925,49.744349,9.174688100000001
63927,49.7219539,9.3044621
63928,49.666591,9.352232899999999
63930,49.7045894,9.391442099999999
63931,49.6179649,9.177145399999999
63933,49.7964024,9.2761272
63934,49.7736904,9.2472028
63936,49.6403924,9.2472502
63937,49.6686309,9.2103516
63939,49.7955315,9.1547643
64283,49.8695282,8.6506852
64285,49.8537341,8.656811
64287,49.8682541,8.6848114
64289,49.913152,8.7053298
64291,49.930712,8.6778345
64293,49.87763469999999,8.6285366
64295,49.84834420000001,8.606393200000001
64297,49.8243483,8.651518
64319,49.79339909999999,8.582989399999999
64331,49.9163034,8.5944028
64342,49.7620043,8.6585038
64347,49.85767810000001,8.5501985
64354,49.8363828,8.832841199999999
64367,49.8058622,8.6917536
64372,49.8221211,8.749378499999999
64380,49.8624196,8.7619712
64385,49.7117239,8.8461413
64390,49.9521823,8.6388491
64395,49.77006799999999,8.8908969
64397,49.7597762,8.7561892
64401,49.8004578,8.8237607
64404,49.7544299,8.6112975
64405,49.7695787,8.813408899999999
64407,49.74578,8.859189899999999
64409,49.929429,8.763157399999999
64521,49.9056025,8.4598122
64546,49.980722,8.561487
64560,49.8431788,8.4671693
64569,49.9423603,8.4512223
64572,49.9155479,8.5350214
64579,49.7569111,8.5195227
64584,49.7826964,8.4489247
64589,49.809295,8.4373326
64625,49.6870434,8.628856400000002
64646,49.6430169,8.6675419
64653,49.6506474,8.5654892
64658,49.64952299999999,8.7838344
64665,49.7365976,8.585234
64668,49.6239478,8.7601933
64673,49.7259795,8.6122022
64678,49.6831164,8.7796596
64683,49.6723118,8.5447826
64686,49.7123004,8.6922898
64689,49.6294207,8.8464077
64711,49.63757769999999,9.006435399999999
64720,49.6957731,9.0514932
64732,49.7399771,9.0130248
64739,49.788729,8.982518899999999
64743,49.5676213,8.9737975
64747,49.82040929999999,9.0389378
64750,49.78854639999999,9.0752805
64753,49.7294135,8.9503604
64754,49.5714029,9.06392
64756,49.6455473,8.903944599999999
64757,49.4992732,8.9184974
64759,49.53335550000001,9.025421
64807,49.9043456,8.8212832
64823,49.8687224,8.948691799999999
64832,49.9513575,8.9486323
64839,49.9254834,8.859382199999999
64846,49.872082,8.830075899999999
64850,49.9271694,8.993891099999999
64853,49.8304408,8.9100748
64859,49.95279780000001,8.8630177
65183,50.08302920000001,8.2387331
65185,50.0760976,8.240001699999999
65187,50.0588518,8.2332638
65189,50.0726721,8.2570237
65191,50.08971409999999,8.271906999999999
65193,50.0982399,8.247513399999999
65195,50.1053491,8.1976788
65197,50.0843808,8.2080971
65199,50.0859846,8.178891000000002
65201,50.049155,8.1878001
65203,50.0408985,8.231266699999999
65205,50.0556312,8.3143805
65207,50.135243,8.3014158
65219,51.165691,10.451526
65220,51.165691,10.451526
65221,51.165691,10.451526
65222,51.165691,10.451526
65223,51.165691,10.451526
65224,51.165691,10.451526
65232,50.1541817,8.1659665
65239,50.0215517,8.3567909
65307,50.14110119999999,8.0571521
65321,50.2127916,7.996386999999999
65326,50.2482114,8.0814608
65329,50.20022729999999,8.1004734
65343,50.0467591,8.1117949
65344,50.0615082,8.1226143
65345,50.0679266,8.104830699999999
65346,50.04341549999999,8.0487051
65347,50.01444,8.056710599999999
65366,50.0247217,7.945461799999999
65375,50.0414604,8.0024184
65385,50.02822440000001,7.894320599999999
65388,50.1024214,8.074002
65391,50.0740027,7.8289904
65396,50.04405209999999,8.1502838
65399,50.0400667,8.0826338
65428,49.9901899,8.432798199999999
65439,50.0269987,8.4241522
65451,50.050737,8.5235404
65462,49.9930544,8.3220536
65468,49.9112155,8.3828584
65474,49.9878934,8.3558769
65479,50.0131171,8.4725974
65510,50.240987,8.257301199999999
65520,50.3112146,8.2912982
65527,50.1652984,8.300862
65529,50.26496299999999,8.356950399999999
65549,50.38413389999999,8.0679509
65550,50.36751839999999,8.0907713
65551,50.3732313,8.1211736
65552,50.38974229999999,8.099314699999999
65553,50.4114837,8.085769299999999
65554,50.4367119,8.0874033
65555,50.4156133,8.063814299999999
65556,50.3967166,8.037818099999999
65558,50.354902,8.0486556
65582,50.37753739999999,8.013231
65589,50.4535614,8.0416714
65594,50.42409019999999,8.1655733
65597,50.3204177,8.161762099999999
65599,50.5054165,8.025122999999999
65604,50.4121087,8.036028
65606,50.3981952,8.2375172
65611,50.3611343,8.173656099999999
65614,50.4575742,8.1246371
65618,50.3537654,8.2774167
65620,50.50771959999999,8.0920642
65623,50.2869543,8.0465489
65624,50.3705857,7.983540100000001
65626,50.3552824,7.996966499999999
65627,50.5049587,8.065023499999999
65629,50.33537,8.0550021
65719,50.0951493,8.4117234
65760,50.1500794,8.5803297
65779,50.1559558,8.4300189
65795,50.05358469999999,8.4848511
65812,50.15676759999999,8.4897373
65817,50.1449687,8.3673263
65824,50.15113849999999,8.531014299999999
65830,50.08421990000001,8.4696704
65835,50.1152835,8.4903658
65843,50.1336435,8.522376099999999
65929,50.1013479,8.538966
65931,50.0940777,8.4971337
65933,50.0975161,8.5906678
65934,50.1012474,8.5752834
65936,50.1196882,8.5710144
66111,49.2373226,6.9990459
66113,49.2511667,6.9806041
66115,49.2866609,6.9831414
66117,49.22182309999999,6.9608576
66119,49.2088164,7.0075837
66121,49.2296839,7.0409029
66123,49.2489232,7.017558999999999
66125,49.2790209,7.025055699999999
66126,49.2649117,6.9215152
66127,49.2246625,6.871119999999999
66128,49.2271055,6.915359500000001
66129,49.1838328,7.04195
66130,49.1950379,7.066617099999999
66131,49.1993324,7.1081908
66132,49.220675,7.065449399999999
66133,49.2459115,7.0668599
66265,49.3499036,6.948682499999999
66271,49.1542209,7.0688784
66280,49.3022275,7.0621814
66287,49.322948,7.0548317
66292,49.3106346,6.9405869
66299,49.3224126,7.0972442
66333,49.2166703,6.791357
66346,49.2972408,6.891953999999999
66352,49.202716,6.8379248
66359,49.27885209999999,6.815701
66386,49.2775962,7.1312361
66399,49.1943438,7.160266099999999
66424,49.32535370000001,7.3448047
66440,49.2390311,7.259486700000001
66450,49.3717962,7.2559256
66453,49.149682,7.2239935
66459,49.2953432,7.2551307
66482,49.2419805,7.3734397
66484,49.19983509999999,7.4693601
66497,49.24260750000001,7.442899399999999
66500,49.1865107,7.3652243
66501,49.3051395,7.421545799999999
66503,49.2327306,7.473480599999998
66504,49.18773179999999,7.503969999999999
66506,49.26701019999999,7.5377534
66507,49.2802698,7.4907438
66509,49.2485992,7.5075715
66538,49.3409144,7.178725399999999
66539,49.3131131,7.215658099999999
66540,49.3749082,7.206293999999999
66557,49.3856149,7.03283
66564,49.415107,7.216587700000001
66571,49.4087353,6.988327699999999
66578,49.36484240000001,7.1218974
66583,49.3123343,7.146313699999999
66589,49.3720861,7.0909435
66606,49.4491481,7.1621763
66620,49.572906,6.9786696
66625,49.5761651,7.0932417
66629,49.53586259999999,7.2476129
66636,49.48925819999999,7.008337699999999
66640,49.5223186,7.138755
66646,49.4459653,7.0479153
66649,49.5195798,7.097940299999999
66663,49.4413476,6.6079547
66679,49.5162863,6.725797699999999
66687,49.5478665,6.8842403
66693,49.49526299999999,6.5581052
66701,49.4327833,6.7559333
66706,49.4733082,6.386127999999999
66709,49.54146,6.8197623
66740,49.30130399999999,6.736950600000001
66763,49.3630559,6.726753200000001
66773,49.3109481,6.8328298
66780,49.3687508,6.6283265
66787,49.25680759999999,6.8010294
66793,49.3558071,6.849967400000001
66798,49.3271048,6.6434337
66802,49.2433484,6.6981115
66806,49.3084657,6.7779362
66809,49.3842314,6.800561099999999
66822,49.4146854,6.8893733
66839,49.4377579,6.8448336
66849,49.3981955,7.5602569
66851,49.38948,7.615063399999999
66862,49.4141625,7.6281041
66869,49.5464931,7.4027338
66871,49.5698373,7.3579944
66877,49.4329335,7.5759509
66879,49.45599680000001,7.5281781
66882,49.4239762,7.4783025
66885,49.54989579999999,7.458628800000001
66887,49.5803036,7.5135941
66892,49.4008793,7.4404873
66894,49.3574991,7.4796524
66901,49.4040825,7.3906776
66903,49.4421078,7.319750199999999
66904,49.4321035,7.360223299999999
66907,49.47227059999999,7.442298099999999
66909,49.476997,7.3454636
66914,49.3917963,7.3431881
66916,49.4375113,7.2665582
66917,49.3171881,7.521146799999999
66919,49.3367496,7.6075394
66953,49.2049969,7.6042103
66954,49.209096,7.5664395
66955,49.1914331,7.601230500000001
66957,49.1290977,7.5449906
66969,49.1703523,7.6521792
66976,49.23929320000001,7.6353524
66978,49.2602762,7.674636599999999
66981,49.2177945,7.7047379
66987,49.2645652,7.5750289
66989,49.2453523,7.557226199999999
66994,49.1558877,7.754154199999999
66996,49.0901357,7.673026099999999
66999,49.1942056,7.756840100000001
67059,49.4788189,8.4258316
67061,49.4692143,8.4520572
67063,49.5020732,8.4230994
67065,49.4537628,8.4183208
67067,49.4603474,8.402137
67069,49.5249092,8.3910962
67071,49.4765982,8.3508367
67098,49.4590591,8.0944799
67105,49.37730209999999,8.3793401
67112,49.44105709999999,8.3467326
67117,49.4118819,8.3961059
67122,49.4314408,8.4949778
67125,49.4173796,8.3203698
67126,49.41008919999999,8.279575
67127,49.4319401,8.260250599999999
67133,49.4911934,8.290591700000002
67134,49.48571219999999,8.2599431
67136,49.4629319,8.2919308
67141,49.4191251,8.4370038
67146,49.4078457,8.1874165
67147,49.4245854,8.1841103
67149,49.39276590000001,8.2358896
67150,49.4168828,8.220442799999999
67152,49.39944819999999,8.1976607
67157,49.4404976,8.1818165
67158,49.4633671,8.2606468
67159,49.4474032,8.2229346
67161,49.45061219999999,8.2496334
67165,49.3981751,8.4436247
67166,49.3772325,8.450236799999999
67167,49.4884226,8.2220517
67169,49.4920149,8.1715555
67227,49.5431853,8.3512342
67229,49.54376449999999,8.2368311
67240,49.57741739999999,8.3599128
67245,49.5072799,8.288864199999999
67246,49.564664,8.2499149
67251,49.5121283,8.2128652
67256,49.5148903,8.2459318
67258,49.5422821,8.2927503
67259,49.561208,8.3198445
67269,49.5622581,8.1565096
67271,49.54305790000001,8.138043099999999
67273,49.512372,8.1507912
67278,49.6065107,8.1830872
67280,49.5658247,8.105944500000001
67281,49.5379495,8.180493799999999
67283,49.5924541,8.2054368
67292,49.6669591,7.9801167
67294,49.682705,8.0491858
67295,49.63931969999999,8.0115903
67297,49.6214184,8.044539799999999
67304,49.5647813,8.0476546
67305,49.5371094,8.013100099999999
67307,49.5912395,8.035902499999999
67308,49.6419417,8.1341598
67310,49.5372004,8.0769541
67311,49.5480169,8.1040302
67316,49.5007945,8.034947899999999
67317,49.496395,8.0730822
67319,49.5122489,8.029411699999999
67346,49.3272223,8.4352179
67354,49.27363709999999,8.3998815
67360,49.2418793,8.3454993
67361,49.2750204,8.2751494
67363,49.2446147,8.2735222
67365,49.2693739,8.3294503
67366,49.2654907,8.3011904
67368,49.2436978,8.320394499999999
67373,49.3162197,8.3893519
67374,49.3209217,8.3464825
67376,49.2942514,8.346159
67377,49.2895439,8.2679618
67378,49.2333213,8.250487099999999
67433,49.358965,8.1361817
67434,49.3370281,8.0850242
67435,49.3281431,8.2105724
67454,49.3445569,8.2667228
67459,49.3609433,8.322978599999999
67466,49.3734018,8.0762658
67468,49.4322727,7.9649634
67471,49.351579,7.935980600000001
67472,49.3586179,7.9952528
67473,49.3798135,8.0941269
67475,49.4217532,7.9906672
67480,49.2933076,8.0533059
67482,49.2856935,8.211532199999999
67483,49.2617724,8.1344324
67487,49.3004123,8.1015511
67489,49.3053653,8.1718986
67547,49.6290294,8.3703118
67549,49.6327078,8.3194956
67550,49.66928480000001,8.3108626
67551,49.6080857,8.332003499999999
67574,49.7049676,8.314935199999999
67575,49.74977149999999,8.4064034
67577,49.7656578,8.340247399999999
67578,49.7796502,8.3750442
67580,49.7326778,8.4311694
67582,49.7429604,8.3229467
67583,49.79563659999999,8.341850599999999
67585,49.7680415,8.2669942
67586,49.7818907,8.24659
67587,49.7782349,8.297588700000002
67590,49.6356765,8.2137957
67591,49.6189708,8.2247439
67592,49.6561483,8.2048507
67593,49.7003751,8.2356464
67595,49.7269394,8.2954346
67596,49.7410089,8.2457076
67598,49.69302099999999,8.1945775
67599,49.6765898,8.2448827
67653,51.165691,10.451526
67655,49.44282740000001,7.772926799999999
67657,49.4425828,7.814361900000001
67659,49.46774389999999,7.7446913
67661,49.40833809999999,7.7156151
67663,49.4179146,7.801130799999999
67677,49.4931066,7.8988499
67678,49.4818987,7.8380878
67680,49.5278419,7.9150312
67681,49.511413,7.864954200000001
67685,49.4806202,7.6310552
67686,49.4758453,7.584330599999999
67688,49.4732137,7.6561381
67691,49.4436991,7.895660500000001
67693,49.45474859999999,7.9115088
67697,49.49995,7.798324099999999
67699,49.5490068,7.7543001
67700,49.5781151,7.6964256
67701,49.5515351,7.716600499999999
67705,49.3589516,7.7743278
67706,49.3629013,7.668886499999999
67707,49.3521825,7.689350500000001
67714,49.2888517,7.6702504
67715,49.32810079999999,7.6936501
67716,49.3125318,7.714413599999999
67718,49.3356175,7.7338321
67722,49.5732279,7.850755
67724,49.5558943,7.796111799999999
67725,49.5772462,7.9418134
67727,49.5505327,7.853222499999998
67728,49.5404806,7.880088599999999
67729,49.5470797,7.9332934
